StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q8,Q8,Q9.1,Q.9.1,Q9.2,Q.9.2,Q9.3,Q.9.3,Q11_1,Q.11.1,Q11_2,Q.11.2,Q11_3,Q.11.3,Q11_4,Q.11.4,Q11_5,Q.11.5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
8/28/2019 15:32,8/28/2019 15:43,IP Address,131.212.250.70,100,618,TRUE,8/28/2019 15:43,R_Wj4JuCpYVJ2bBi9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,2,Prefer not to answer,6,Graduate or professional degree,3,"$45,000 - $64,999",55404,1,Urban,4,3,2,2,5,3,3,2,5,3,4,3,5,3,5,3,I don't use any of these on a regular basis,10,Nitrogen ,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Commercial/Industrial Waste,Food/Garbage Disposal Waste,Agriculture,Urban Runoff (storm drains),Human Waste Products","Dish-washing Detergent,Stream Bank Erosion,Atmospheric Deposition,Individual Sewage Systems",3,2,,5,1,4,,,,,,3,,,,2,1,4,Runoff from animal operations,5,6,Social media,Consumer,3,5,379,602,The Twin-Cities Metro Area,Unknown
8/28/2019 15:38,8/28/2019 15:44,IP Address,131.212.251.6,100,384,TRUE,8/28/2019 15:44,R_3n0CiU7cegkkhDr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55124,2,Suburban,5,3,4,3,5,3,4,3,4,3,5,3,5,3,5,3,I don't use any of these on a regular basis,10,Bacteria,4,"Toxic drinking water,Algae blooms,Waterborne pathogens,Disease from consumption,Heavy Metal Contamination","Agriculture,Food/Garbage Disposal Waste,Human Waste Products,Individual Sewage Systems,Commercial/Industrial Waste,Atmospheric Deposition","Dish-washing Detergent,Urban Runoff (storm drains),Stream Bank Erosion",1,2,6,3,5,,,,4,,,,,,2,3,1,,Application of fertilizers,5,3,Social media,Consumer,2,3,415,604,The Twin-Cities Metro Area,Unknown
8/28/2019 15:37,8/28/2019 15:44,IP Address,131.212.248.17,100,411,TRUE,8/28/2019 15:44,R_1jrJAvA8fUlifE9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,2,High School Diploma or GED,5,"$80,000 - $104,999",55124,2,Suburban,4,3,3,2,5,3,3,2,2,2,2,2,3,2,4,3,I don't use any of these on a regular basis,8,Bacteria,0,"Toxic drinking water,Algae blooms","Urban Runoff (storm drains),Human Waste Products,Individual Sewage Systems,Food/Garbage Disposal Waste","Atmospheric Deposition,Agriculture,Stream Bank Erosion,Dish-washing Detergent,Commercial/Industrial Waste",,4,,2,,1,,,3,2,,1,,5,,3,4,,I don’t know,2,2,Social media,Consumer,2,2,495,364,Northeastern Minnesota,Unknown
8/28/2019 15:42,8/28/2019 15:45,IP Address,131.212.248.180,100,220,TRUE,8/28/2019 15:45,R_4VAszQRTdMuiGf7,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,3,Associate's Degree,5,"$80,000 - $104,999",55104,1,Urban,4,3,5,3,3,2,0,1,3,2,3,2,4,3,5,3,"Bottled Water
 ",10,Bacteria,,Death of fish and other aquatic life,"Human Waste Products,Commercial/Industrial Waste,Stream Bank Erosion,Urban Runoff (storm drains)","Dish-washing Detergent,Individual Sewage Systems,Food/Garbage Disposal Waste,Atmospheric Deposition,Agriculture",,,,1,2,4,3,,,5,3,4,,,,,1,2,Application of fertilizers,3,3,News outlets,Consumer,2,2,189,621,Southwest Minnesota,Unknown
8/28/2019 15:42,8/28/2019 15:46,IP Address,131.212.250.3,100,196,TRUE,8/28/2019 15:46,R_21cBBoBjgxZ8j2w,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,1,"Less than $24,999",55102,1,Urban,5,3,3,2,4,3,0,1,4,3,4,3,5,3,4,3,I don't use any of these on a regular basis,9,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life,Eutrophication,Skin rashes with contact","Agriculture,Individual Sewage Systems","Food/Garbage Disposal Waste,Human Waste Products,Atmospheric Deposition,Dish-washing Detergent,Commercial/Industrial Waste,Urban Runoff (storm drains),Stream Bank Erosion",1,,,,,,,,2,,1,3,2,5,6,7,4,,Cropland runoff,3,3,News outlets,Consumer,2,,372,715,Southeast Minnesota,Unknown
8/28/2019 15:37,8/28/2019 15:46,IP Address,131.212.251.195,100,545,TRUE,8/28/2019 15:46,R_3IS1IHJFUuF9SR9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,3,Associate's Degree,5,"$80,000 - $104,999",55344,2,Suburban,5,3,5,3,5,3,0,1,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ",10,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication","Commercial/Industrial Waste,Individual Sewage Systems,Urban Runoff (storm drains),Dish-washing Detergent,Agriculture","Human Waste Products,Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion",5,,,,1,3,,4,2,,3,2,1,,,4,,,Application of fertilizers,6,5,News outlets,Consumer,4,4,173,639,Southwest Minnesota,Unknown
8/28/2019 15:45,8/28/2019 15:49,IP Address,131.212.248.17,100,239,TRUE,8/28/2019 15:49,R_3Pc4owyPO86PKKr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55418,1,Urban,3,2,1,1,3,2,1,1,2,2,2,2,2,2,2,2,"Water purifiers/filter
 ,Bottled Water
 ",10,Pesticides,2,Algae blooms,,,,,,,,,,,,,,,,,,,,,Cropland runoff,1,1,Other,Consumer,2,3,385,606,The Twin-Cities Metro Area,Unknown
8/28/2019 15:43,8/28/2019 15:50,IP Address,131.212.250.70,100,393,TRUE,8/28/2019 15:50,R_Bri64jrFEpn34aJ,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,6,Asian,6,Graduate or professional degree,1,"Less than $24,999",55414,1,Urban,5,3,5,3,5,3,0,1,3,2,3,2,4,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",8,Nitrogen ,,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Agriculture,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Human Waste Products","Commercial/Industrial Waste,Individual Sewage Systems,Stream Bank Erosion,Atmospheric Deposition,Dish-washing Detergent",1,2,,4,,3,,,,,,4,,1,,3,5,2,Application of fertilizers,3,3,Social media,Consumer,,,381,604,The Twin-Cities Metro Area,Unknown
8/28/2019 15:43,8/28/2019 15:53,IP Address,131.212.250.208,100,596,TRUE,8/28/2019 15:53,R_1pxMT6ks71ezbqh,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",55126,1,Urban,1,1,4,3,4,3,4,3,2,2,5,3,4,3,4,3,"Water purifiers/filter
 ",10,Bacteria,1,Toxic drinking water,Food/Garbage Disposal Waste,Commercial/Industrial Waste,,1,,,,,,,,,,,,1,,,,,Application of fertilizers,1,1,News outlets,Producer/Farmer,1,1,358,331,Northeastern Minnesota,Unknown
8/28/2019 15:43,8/28/2019 15:54,IP Address,131.212.248.111,100,634,TRUE,8/28/2019 15:54,R_pGV6QRdpcyKcTYZ,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,3,Associate's Degree,6,"$105,000 or more",55038,2,Suburban,5,3,5,3,5,3,3,2,3,2,4,3,5,3,5,3,"Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",7,Phosphorus,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Food/Garbage Disposal Waste,Human Waste Products,Commercial/Industrial Waste,Individual Sewage Systems,Urban Runoff (storm drains),Agriculture","Atmospheric Deposition,Dish-washing Detergent,Stream Bank Erosion",6,1,,2,3,5,,,4,,,1,,,,3,2,,Application of fertilizers,3,2,News outlets,Consumer,3,3,428,713,Southeast Minnesota,Unknown
8/28/2019 15:49,8/28/2019 15:54,IP Address,131.212.251.195,100,275,TRUE,8/28/2019 15:54,R_QcA5RQBpz77qgpj,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,4,"Some college, no degree",4,"$65,000 - $79,999",55303,3,Rural,5,3,5,3,5,3,3,2,3,2,4,3,5,3,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ,Bottled Water
 ",10,Phosphorus,1,"Algae blooms,Flooding,Heavy Metal Contamination",Agriculture,Atmospheric Deposition,1,,,,,,,,,,,1,,,,,,,Cropland runoff,2,1,Social media,Consumer,2,4,354,478,Central Minnesota,Unknown
8/28/2019 15:46,8/28/2019 15:54,IP Address,131.212.248.180,100,483,TRUE,8/28/2019 15:54,R_2DSoRzTdqbv4569,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",55303,3,Rural,4,3,4,3,4,3,3,2,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",8,Synthetic chemicals,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Human Waste Products,Stream Bank Erosion,Urban Runoff (storm drains),Agriculture","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition",6,1,,3,2,5,4,,,,,3,,,,,1,2,Erosion,4,4,Social media,Consumer,3,4,379,600,The Twin-Cities Metro Area,Unknown
8/28/2019 15:45,8/28/2019 15:54,IP Address,131.212.251.6,100,559,TRUE,8/28/2019 15:54,R_8G2uGWDAk6rbgPL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",55038,2,Suburban,2,2,4,3,4,3,2,2,4,3,3,2,2,2,2,2,"Water softeners
 ,Bottled Water
 ",5,Nitrogen ,,"Toxic drinking water,Skin rashes with contact","Urban Runoff (storm drains),Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent,Agriculture","Atmospheric Deposition,Commercial/Industrial Waste,Individual Sewage Systems,Stream Bank Erosion",5,3,,2,,1,,4,,,,1,,2,,4,,3,Application of fertilizers,2,1,News outlets,Consumer,2,2,393,726,Southeast Minnesota,Unknown
8/28/2019 15:46,8/28/2019 15:54,IP Address,131.212.250.3,100,506,TRUE,8/28/2019 15:54,R_cZ7GEqKoFvvzT1f,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55343,2,Suburban,5,3,5,3,5,3,0,1,3,2,3,2,5,3,5,3,"Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ",9,Bacteria,0,"Algae blooms,Death of fish and other aquatic life","Food/Garbage Disposal Waste,Urban Runoff (storm drains),Agriculture,Stream Bank Erosion","Individual Sewage Systems,Dish-washing Detergent,Human Waste Products,Commercial/Industrial Waste,Atmospheric Deposition",3,1,,,,2,4,,,,,5,3,4,,,2,1,Cropland runoff,5,4,News outlets,Consumer,3,4,239,612,Southwest Minnesota,Unknown
8/28/2019 15:50,8/28/2019 15:56,IP Address,131.212.250.70,100,344,TRUE,8/28/2019 15:56,R_2VdLUvcaxYFNOFE,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,4,"Some college, no degree",6,"$105,000 or more",46382,3,Rural,4,3,3,2,3,2,3,2,5,3,3,2,5,3,5,3,"Bottled Water
 ",6,Bacteria,1,Waterborne pathogens,"Agriculture,Stream Bank Erosion,Human Waste Products,Individual Sewage Systems,Food/Garbage Disposal Waste","Urban Runoff (storm drains),Dish-washing Detergent,Atmospheric Deposition,Commercial/Industrial Waste",1,5,,3,,,2,,4,,,3,,4,1,,2,,Application of fertilizers,3,1,News outlets,,,,641,671,Other,Unknown
8/28/2019 15:49,8/28/2019 15:57,IP Address,131.212.248.17,100,460,TRUE,8/28/2019 15:57,R_2EuWfLCqQIfFfhA,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",55438,2,Suburban,5,3,4,3,5,3,3,2,3,2,3,2,4,3,5,3,"Water purifiers/filter
 ",8,Pesticides,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication,Skin rashes with contact","Agriculture,Individual Sewage Systems,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Food/Garbage Disposal Waste,Stream Bank Erosion,Atmospheric Deposition,Dish-washing Detergent",1,,,,3,4,,,2,,2,4,1,,,3,5,,Cropland runoff,3,2,Government reports,Consumer,3,3,395,698,Southeast Minnesota,Unknown
8/28/2019 15:53,8/28/2019 15:58,IP Address,131.212.250.208,100,288,TRUE,8/28/2019 15:58,R_6lCMNmmK9oHTq7f,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,5,Bachelor's Degree,1,"Less than $24,999",55113,1,Urban,3,2,3,2,3,2,3,2,3,2,1,1,4,3,3,2,"Bottled Water
 ",6,Bacteria,2,Waterborne pathogens,,,,,,,,,,,,,,,,,,,,,,2,2,Other,Producer/Farmer,3,4,395,599,The Twin-Cities Metro Area,Unknown
8/28/2019 15:55,8/28/2019 16:02,IP Address,131.212.248.180,100,384,TRUE,8/28/2019 16:02,R_3nrrzhWyvJzYkCl,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,4,"Some college, no degree",2,"$25,000 - $44,999",55316,2,Suburban,5,3,4,3,4,3,4,3,4,3,4,3,5,3,5,3,"Water purifiers/filter
 ",5,Bacteria,2,"Toxic drinking water,Death of fish and other aquatic life,Disease from consumption","Commercial/Industrial Waste,Individual Sewage Systems,Food/Garbage Disposal Waste","Agriculture,Stream Bank Erosion",,3,,,1,,,,2,1,,,,,,2,,,I don’t know,3,4,News outlets,Consumer,3,3,366,507,Central Minnesota,Unknown
8/28/2019 15:57,8/28/2019 16:04,IP Address,131.212.248.17,100,383,TRUE,8/28/2019 16:04,R_w7ZJE76fgUym2ml,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,2,High School Diploma or GED,3,"$45,000 - $64,999",55037,3,Rural,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,I don't use any of these on a regular basis,5,Pesticides,2,Toxic drinking water,Food/Garbage Disposal Waste,Urban Runoff (storm drains),,1,,,,,,,,,,,,,1,,,,Application of fertilizers,0,0,Other,Producer/Farmer,4,4,477,332,Northeastern Minnesota,Unknown
8/28/2019 15:54,8/28/2019 16:06,IP Address,131.212.249.170,100,703,TRUE,8/28/2019 16:06,R_agBVtGogCdSdayB,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55118,2,Suburban,5,3,5,3,5,3,5,3,4,3,4,3,5,3,4,3,I don't use any of these on a regular basis,10,Synthetic chemicals,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Skin rashes with contact","Human Waste Products,Food/Garbage Disposal Waste,Atmospheric Deposition,Agriculture","Commercial/Industrial Waste,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion,Dish-washing Detergent",4,2,3,1,,,,,,,,,,1,3,4,5,2,Application of fertilizers,3,3,News outlets,Consumer,3,4,211,650,Southwest Minnesota,Unknown
8/28/2019 16:02,8/28/2019 16:06,IP Address,131.212.248.180,100,241,TRUE,8/28/2019 16:06,R_3JgBCKAG6AFXCWF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,1,Some High School,2,"$25,000 - $44,999",55427,2,Suburban,3,2,2,2,3,2,3,2,4,3,3,2,4,3,3,2,"Water purifiers/filter
 ,Bottled Water
 ",5,Nitrogen ,4,"Toxic drinking water,Algae blooms,Disease from consumption,Heavy Metal Contamination","Agriculture,Atmospheric Deposition","Individual Sewage Systems,Dish-washing Detergent",1,,2,,,,,,,,,,,,,,2,1,Application of fertilizers,4,4,News outlets,"Producer/Farmer,Agricultural industry member,Academic/University Researcher/Extension,Government employee (USDA),Student in agricultural field ",4,4,406,261,Northeastern Minnesota,Unknown
8/28/2019 15:55,8/28/2019 16:07,IP Address,131.212.250.3,100,703,TRUE,8/28/2019 16:07,R_1flPDkXCJU8n30L,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,6,Asian,5,Bachelor's Degree,3,"$45,000 - $64,999",55104,1,Urban,2,2,4,3,4,3,2,2,3,2,3,2,3,2,1,1,I don't use any of these on a regular basis,2,Pesticides,1,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Food/Garbage Disposal Waste,Human Waste Products,Commercial/Industrial Waste,Agriculture","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition,Urban Runoff (storm drains),Stream Bank Erosion",4,1,,2,3,,,,,,,3,,,4,5,1,2,Cropland runoff,1,0,School,"Agricultural industry member,Student in agricultural field ,Consumer",,3,312,489,Central Minnesota,Unknown
8/28/2019 15:56,8/28/2019 16:07,IP Address,131.212.248.15,100,677,TRUE,8/28/2019 16:07,R_Dous6mCq5tPiGXL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,5,Bachelor's Degree,1,"Less than $24,999",55372,2,Suburban,1,1,3,2,2,2,1,1,1,1,3,2,5,3,2,2,"Bottled Water
 ",2,Pesticides,1,"Algae blooms,Death of fish and other aquatic life","Commercial/Industrial Waste,Human Waste Products,Urban Runoff (storm drains),Individual Sewage Systems,Dish-washing Detergent,Agriculture","Food/Garbage Disposal Waste,Atmospheric Deposition,Stream Bank Erosion",6,,,2,1,3,,5,4,,1,2,,,,3,,,I don’t know,4,3,News outlets,Consumer,2,2,382,588,The Twin-Cities Metro Area,Unknown
8/28/2019 15:54,8/28/2019 16:10,IP Address,131.212.249.13,100,929,TRUE,8/28/2019 16:10,R_2SdakYTvxG1VHf4,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,5,Bachelor's Degree,4,"$65,000 - $79,999",55060,3,Rural,4,3,4,3,4,3,1,1,4,3,4,3,4,3,5,3,I don't use any of these on a regular basis,10,Phosphorus,3,"Toxic drinking water,Algae blooms","Urban Runoff (storm drains),Agriculture",,2,,,,,1,,,,,,,,,,,,,Erosion,5,3,Other,Producer/Farmer,2,3,386,599,The Twin-Cities Metro Area,Unknown
8/28/2019 15:58,8/28/2019 16:10,IP Address,131.212.250.208,100,721,TRUE,8/28/2019 16:10,R_3frAq3eXpSjOUGr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,6,Asian,5,Bachelor's Degree,1,"Less than $24,999",55076,1,Urban,4,3,3,2,5,3,1,1,4,3,4,3,5,3,5,3,I don't use any of these on a regular basis,5,Synthetic chemicals,4,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication,Skin rashes with contact","Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion,Dish-washing Detergent","Individual Sewage Systems,Food/Garbage Disposal Waste,Agriculture,Atmospheric Deposition,Human Waste Products",,,,,2,1,3,4,,3,2,4,5,,,,,1,Erosion,4,6,News outlets,Academic/University Researcher/Extension,3,3,242,633,Southwest Minnesota,Unknown
8/28/2019 16:06,8/28/2019 16:13,IP Address,131.212.250.5,100,376,TRUE,8/28/2019 16:13,R_3HTDHdE6XXZYs1s,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",55014,2,Suburban,3,2,4,3,3,2,3,2,1,1,2,2,5,3,5,3,"Bottled Water
 ",10,Synthetic chemicals,0,Toxic drinking water,"Agriculture,Food/Garbage Disposal Waste,Human Waste Products,Urban Runoff (storm drains),Commercial/Industrial Waste,Dish-washing Detergent,Individual Sewage Systems","Atmospheric Deposition,Stream Bank Erosion",1,2,,3,5,4,,6,7,,,1,,,,2,,,Application of fertilizers,0,0,Other,Consumer,2,3,375,592,The Twin-Cities Metro Area,Unknown
8/28/2019 16:05,8/28/2019 16:13,IP Address,131.212.249.24,100,482,TRUE,8/28/2019 16:13,R_2dAP6QWtwzBxd1L,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,3,Associate's Degree,5,"$80,000 - $104,999",55987,2,Suburban,5,3,5,3,5,3,2,2,5,3,2,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion","Atmospheric Deposition,Dish-washing Detergent,Human Waste Products,Individual Sewage Systems,Food/Garbage Disposal Waste",1,,,,3,2,4,,,,5,1,3,,,,2,4,Application of fertilizers,4,3,News outlets,Consumer,3,3,444,737,Southeast Minnesota,Unknown
8/28/2019 16:07,8/28/2019 16:14,IP Address,131.212.248.180,100,419,TRUE,8/28/2019 16:14,R_2rIzfQiTy7IQfb4,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55438,2,Suburban,5,3,5,3,5,3,3,2,3,2,3,2,5,3,5,3,"Bottled Water
 ",10,Bacteria,1,Algae blooms,"Human Waste Products,Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent,Commercial/Industrial Waste,Agriculture","Atmospheric Deposition,Stream Bank Erosion,Urban Runoff (storm drains)",6,2,,1,5,,,4,3,,,1,,,3,2,,,Application of fertilizers,4,2,Social media,Consumer,3,3,387,610,The Twin-Cities Metro Area,Unknown
8/28/2019 16:11,8/28/2019 16:15,IP Address,131.212.250.208,100,233,TRUE,8/28/2019 16:15,R_3Jxi6WAJtDRY3gE,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55438,2,Suburban,4,3,2,2,3,2,0,1,0,1,0,1,2,2,2,2,"Bottled Water
 ",3,Nitrogen ,1,Algae blooms,"Agriculture,Individual Sewage Systems,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Human Waste Products","Atmospheric Deposition,Commercial/Industrial Waste,Stream Bank Erosion,Dish-washing Detergent",1,3,,5,,4,,,2,,,1,,2,,3,4,,Application of fertilizers,2,2,Social media,Consumer,2,1,380,602,The Twin-Cities Metro Area,Unknown
8/28/2019 16:07,8/28/2019 16:15,IP Address,131.212.250.3,100,461,TRUE,8/28/2019 16:15,R_3kw9bePEsxidyC8,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,1,Other,5,Bachelor's Degree,6,"$105,000 or more",55119,1,Urban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,,9,Nitrogen ,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,4,4,News outlets,Consumer,5,5,175,636,Southwest Minnesota,Unknown
8/28/2019 15:55,8/28/2019 16:16,IP Address,131.212.250.108,100,1314,TRUE,8/28/2019 16:16,R_2dnezuNj2QnwcbL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,2,High School Diploma or GED,2,"$25,000 - $44,999",55432,2,Suburban,5,3,3,2,5,3,4,3,4,3,4,3,5,3,5,3,"Water softeners
 ,Bottled Water
 ",10,Bacteria,0,"Toxic drinking water,Skin rashes with contact","Individual Sewage Systems,Commercial/Industrial Waste,Human Waste Products,Agriculture,Dish-washing Detergent,Urban Runoff (storm drains),Food/Garbage Disposal Waste","Atmospheric Deposition,Stream Bank Erosion",4,7,,3,2,6,,5,1,,,1,,,,2,,,Application of fertilizers,4,1,Word-of-mouth,Consumer,3,3,393,597,The Twin-Cities Metro Area,Unknown
8/28/2019 16:13,8/28/2019 16:17,IP Address,131.212.249.13,100,236,TRUE,8/28/2019 16:17,R_2VeCsimC5NaxPmW,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,4,"Some college, no degree",2,"$25,000 - $44,999",55433,2,Suburban,5,3,5,3,5,3,4,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Pesticides,0,"Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Heavy Metal Contamination,Skin rashes with contact","Human Waste Products,Agriculture",Stream Bank Erosion,2,,,1,,,,,,,,,,,,1,,,Application of fertilizers,5,4,News outlets,Consumer,4,4,376,298,Northeastern Minnesota,Unknown
